fecha,precio_actual,real,pred_ensemble,pred_std,pred_nlin,pred_dlin,baseline_naive,err_ensemble,err_nlin,err_dlin,err_naive
2024-09-06,222.21,212.46,222.7673777737096,5.616821119934343,221.421598777771,222.12818160116674,222.21,-10.30737777370959,-8.961598777771002,-9.668181601166737,-9.75
2024-09-09,224.8,216.81,225.3507810264826,5.934307066351153,223.92217756025494,224.6717842400074,224.8,-8.540781026482591,-7.112177560254935,-7.86178424000741,-7.990000000000009
2024-09-10,220.3,205.56,220.9010565299541,6.000342576205725,217.74487551841887,220.71255794465543,220.3,-15.341056529954102,-12.184875518418863,-15.152557944655427,-14.740000000000009
2024-09-11,219.33,207.23,219.91452385459098,5.985794126987457,221.26229333125056,219.62265070259573,219.33,-12.684523854590992,-14.032293331250571,-12.392650702595745,-12.100000000000023
2024-09-12,217.63,206.6,218.35770078955218,5.770796580612654,217.81003690652548,217.87750059545039,217.63,-11.757700789552189,-11.210036906525488,-11.277500595450391,-11.030000000000001
2024-09-13,212.46,204.32,213.08480164691807,5.748781082779175,212.0874153565988,213.10827430844307,212.46,-8.764801646918073,-7.7674153565988036,-8.788274308443079,-8.140000000000015
2024-09-16,216.81,207.86,217.62337475320322,6.031060172617458,218.19545039948076,215.51878699421883,216.81,-9.763374753203209,-10.335450399480749,-7.658786994218815,-8.949999999999989
2024-09-17,205.56,209.25,206.2103013250418,6.450751995295292,202.02559393778444,206.00983643889427,205.56,3.0396986749582027,7.224406062215564,3.2401635611057316,3.6899999999999977
2024-09-18,207.23,207.53,207.98393354976548,6.304889787733572,207.09210627499968,206.76341716229913,207.23,-0.4539335497654804,0.43789372500032187,0.7665828377008665,0.30000000000001137
2024-09-19,206.6,210.48,207.51988431178032,5.987660736590641,213.8900386184454,206.70344885885714,206.6,2.9601156882196733,-3.4100386184454123,3.7765511411428463,3.8799999999999955
2024-09-20,204.32,211.09,205.056545599252,5.938211752474302,203.62913080759347,206.13427375078203,204.32,6.033454400748013,7.460869192406534,4.9557262492179746,6.77000000000001
2024-09-23,207.86,211.44,208.5580419708416,5.934513314813387,209.12419277917596,207.57209179162982,207.86,2.8819580291583975,2.3158072208240412,3.8679082083701815,3.579999999999984
2024-09-24,209.25,211.59,210.2383896927349,5.733660873770731,213.06704151034353,211.98836937546727,209.25,1.351610307265105,-1.4770415103435255,-0.3983693754672686,2.3400000000000034
2024-09-25,207.53,210.19,208.64443142846693,6.321687650829546,209.2280945237726,209.91367117375134,207.53,1.5455685715330674,0.9619054762274004,0.2763288262486583,2.6599999999999966
2024-09-26,210.48,209.78,211.07901747356868,6.412958662509908,217.06739384859802,214.39060216277838,210.48,-1.2990174735686821,-7.287393848598015,-4.6106021627783775,-0.6999999999999886
2024-09-27,211.09,210.5,212.0534414243279,6.591069178469468,211.5091868856363,214.40950164243577,211.09,-1.5534414243279002,-1.0091868856362964,-3.909501642435771,-0.5900000000000034
2024-09-30,211.44,210.86,212.37181199606974,6.1472319929301875,212.42905269984155,214.6244695751369,211.44,-1.5118119960697243,-1.569052699841535,-3.7644695751369,-0.5799999999999841
2024-10-01,211.59,207.04,212.29815833732485,6.295704444088045,216.78498249184338,213.73538696721195,211.59,-5.258158337324858,-9.744982491843388,-6.6953869672119595,-4.550000000000011
2024-10-02,210.19,207.29,211.30765397944955,6.260303564406911,207.11705765407532,212.11777673110367,210.19,-4.0176539794495625,0.1729423459246675,-4.8277767311036826,-2.9000000000000057
2024-10-03,209.78,205.23,210.70994762181772,5.970370257459592,211.38560767842458,210.68183446705342,209.78,-5.479947621817729,-6.1556076784245874,-5.4518344670534304,-4.550000000000011
2024-10-04,210.5,211.22,211.170926030213,6.1923294739797825,214.34106261853128,210.8348267096281,210.5,0.049073969787002625,-3.1210626185312833,0.3851732903719096,0.7199999999999989
2024-10-07,210.86,210.93,211.6106946828263,6.267988810315728,211.42414450272452,210.61888044759633,210.86,-0.6806946828262994,-0.4941445027245095,0.3111195524036816,0.06999999999999318
2024-10-08,207.04,210.75,208.00049828158225,6.262929713949575,211.8109959260747,207.16586325481535,207.04,2.749501718417747,-1.0609959260746962,3.584136745184651,3.710000000000008
2024-10-09,207.29,213.42,208.11518888521474,6.268803204558793,209.77279312506317,207.24818888440728,207.29,5.304811114785252,3.6472068749368134,6.171811115592703,6.1299999999999955
2024-10-10,205.23,212.84,206.2121300289035,5.986747066751121,205.22459752098658,205.99531563445925,205.23,6.627869971096516,7.615402479013426,6.844684365540758,7.610000000000014
2024-10-11,211.22,222.29,211.73214222358772,6.040282132774593,210.45492251028307,211.32735929638147,211.22,10.557857776412277,11.835077489716923,10.962640703618519,11.069999999999993
2024-10-14,210.93,221.48,211.98191651437432,6.132774415947495,213.06554418431594,211.12739432245493,210.93,9.49808348562567,8.41445581568405,10.352605677545057,10.549999999999983
2024-10-15,210.75,222.39,211.58860847739035,5.873017838336523,213.37012283330782,211.81122031286358,210.75,10.801391522609634,9.019877166692169,10.578779687136404,11.639999999999986
2024-10-16,213.42,223.64,214.06104154397963,6.076199285946785,213.1655916830897,213.92932842910287,213.42,9.57895845602036,10.474408316910285,9.71067157089712,10.219999999999999
2024-10-17,212.84,224.42,213.83524822163864,5.887550265379247,214.50234098515475,215.55123806729915,212.84,10.584751778361351,9.917659014845242,8.868761932700835,11.579999999999984
2024-10-18,222.29,225.37,223.03937057246918,6.544304524287583,219.26400591481476,222.38478448629377,222.29,2.3306294275308232,6.105994085185245,2.985215513706237,3.0800000000000125
2024-10-21,221.48,223.0,221.94617948863885,6.29666022177787,218.93151283249256,222.8987477022409,221.48,1.0538205113611525,4.068487167507442,0.10125229775908906,1.5200000000000102
2024-10-22,222.39,224.12,223.11163782554212,6.53252043791116,226.50053179111333,222.68569484233856,222.39,1.0083621744578863,-2.3805317911133272,1.4343051576614414,1.7300000000000182
2024-10-23,223.64,223.41,224.7553049990395,6.417779134325684,221.26576377227903,224.40267477080226,223.64,-1.345304999039513,2.144236227720967,-0.9926747708022674,-0.22999999999998977
2024-10-24,224.42,224.98,225.31883894525933,6.477325235940498,224.47170899644956,226.19604990169404,224.42,-0.3388389452593401,0.5082910035504256,-1.2160499016940491,0.5600000000000023
2024-10-25,225.37,222.31,226.24358896522781,6.302978334538665,226.62868084883317,224.95861383408308,225.37,-3.9335889652278127,-4.318680848833168,-2.648613834083079,-3.0600000000000023
2024-10-28,223.0,225.5,224.13893618658648,6.279926435276877,224.1663832877716,223.27545077994463,223.0,1.361063813413523,1.3336167122284053,2.2245492200553656,2.5
2024-10-29,224.12,222.9,224.9338435033569,6.5917146802693765,227.35574730409311,222.6369554564357,224.12,-2.0338435033569056,-4.455747304093109,0.2630445435643196,-1.2199999999999989
2024-10-30,223.41,224.41,224.64927924945485,6.539912681020809,223.65569652162029,222.92074929982425,223.41,-0.23927924945485302,0.7543034783797111,1.4892507001757451,1.0
2024-10-31,224.98,221.92,226.05460543882566,6.415472217090439,228.00850380130112,223.9233013984561,224.98,-4.134605438825673,-6.08850380130113,-2.0033013984561023,-3.0600000000000023
2024-11-01,222.31,222.94,223.06727756967769,6.491768098808819,221.22109676028137,221.36948660448195,222.31,-0.12727756967768755,1.7189032397186281,1.5705133955180486,0.6299999999999955
2024-11-04,225.5,219.78,226.28863806550856,6.338699726015335,224.6267852051044,225.0116449415684,225.5,-6.508638065508563,-4.846785205104396,-5.2316449415683905,-5.719999999999999
2024-11-05,222.9,221.49,223.7732251107693,6.344717159047718,225.07584038587288,222.7299355456233,222.9,-2.28322511076928,-3.5858403858728707,-1.2399355456232968,-1.4099999999999966
2024-11-06,224.41,247.06,225.44727469109,6.696344828307616,224.7952859659726,225.3951189133525,224.41,21.61272530891,22.264714034027406,21.66488108664751,22.650000000000006
2024-11-07,221.92,236.38,222.98339928127825,6.236486531198011,223.98489596353843,222.140448140949,221.92,13.396600718721743,12.39510403646156,14.239551859051005,14.460000000000008
2024-11-08,222.94,236.98,223.83864238388372,6.24979192905127,224.06638704623097,224.31678560703995,222.94,13.141357616116267,12.913612953769018,12.663214392960043,14.039999999999992
2024-11-11,219.78,239.29,220.93421391550916,6.707406643591838,220.22864966055377,220.10868772521613,219.78,18.35578608449083,19.06135033944622,19.181312274783863,19.50999999999999
2024-11-12,221.49,239.56,222.46867772981992,6.134769777804621,222.9458128762059,222.86506853386763,221.49,17.091322270180086,16.614187123794096,16.694931466132374,18.069999999999993
2024-11-13,247.06,241.16,247.90054570250214,7.342114041224107,240.40989907417446,245.4427038769424,247.06,-6.740545702502146,0.7501009258255351,-4.282703876942406,-5.900000000000006
2024-11-14,236.38,241.87,237.4271711325226,6.811336271837376,228.24648987647143,238.23431363627313,236.38,4.442828867477402,13.623510123528575,3.635686363726876,5.490000000000009
2024-11-15,236.98,245.31,237.54515437877504,6.686369298510243,241.8255302724056,237.84477281168103,236.98,7.764845621224964,3.4844697275944156,7.465227188318977,8.330000000000013
2024-11-18,239.29,245.03,240.02606229576747,6.879203524999326,237.66678880296647,241.2112897258997,239.29,5.003937704232527,7.363211197033536,3.8187102741003116,5.740000000000009
2024-11-19,239.56,243.09,240.51026573459154,6.8241036449000205,238.34774290170986,244.38420024439694,239.56,2.5797342654084616,4.742257098290139,-1.294200244396933,3.530000000000001
2024-11-20,241.16,240.78,242.2548313480988,7.027358287125821,247.3089200731739,240.0711227223277,241.16,-1.4748313480988031,-6.528920073173907,0.7088772776723147,-0.37999999999999545
2024-11-21,241.87,244.76,242.72640584083274,7.305402319207786,236.54341155990957,241.7500398258865,241.87,2.033594159167251,8.216588440090419,3.009960174113502,2.8899999999999864
2024-11-22,245.31,248.55,246.13587966719177,7.1227115795761335,248.26820010875355,240.32115817412736,245.31,2.4141203328082383,0.28179989124646454,8.22884182587265,3.240000000000009
2024-11-25,245.03,250.29,246.11039251051378,7.150831355564293,249.5112108905241,243.25553236171604,245.03,4.179607489486216,0.7787891094758947,7.034467638283957,5.259999999999991
2024-11-26,243.09,249.97,244.04786360920872,7.062886143699302,244.67505155966617,240.60958585888147,243.09,5.92213639079128,5.294948440333826,9.360414141118525,6.8799999999999955
2024-11-27,240.78,249.79,241.95847595635803,7.138492503948527,241.18039371145892,239.49870196640492,240.78,7.831524043641963,8.609606288541073,10.29129803359507,9.009999999999991
2024-11-29,244.76,249.72,246.01596486952155,7.016185823380965,242.66922173797153,243.35952805623413,244.76,3.704035130478445,7.050778262028473,6.360471943765873,4.960000000000008
2024-12-02,248.55,246.25,249.30935012073257,7.031020051278176,252.25675969634207,247.31667562961582,248.55,-3.0593501207325744,-6.006759696342073,-1.0666756296158155,-2.3000000000000114
2024-12-03,250.29,244.82,251.14367406143342,7.24107826840131,251.21011589393487,249.71978231027722,250.29,-6.323674061433422,-6.390115893934876,-4.8997823102772315,-5.469999999999999
2024-12-04,249.97,243.4,251.31810083929452,7.201996325366167,251.31344603751322,248.71955415412785,249.97,-7.91810083929451,-7.913446037513211,-5.319554154127843,-6.569999999999993
2024-12-05,249.79,245.48,250.50277789350596,7.126088612116888,254.7724071805179,250.25249085754155,249.79,-5.022777893505975,-9.292407180517898,-4.772490857541555,-4.310000000000002
2024-12-06,249.72,247.36,250.77127391554416,6.698658044263709,250.35713377379813,250.62594661191105,249.72,-3.411273915544143,-2.9971337737981116,-3.2659466119110334,-2.359999999999985
2024-12-09,246.25,243.81,246.7561564646219,6.761774515062569,248.13054479765708,247.78907119840386,246.25,-2.9461564646219074,-4.320544797657078,-3.979071198403858,-2.4399999999999977
2024-12-10,244.82,242.86,245.8413938080473,7.258471467457724,247.60066832290963,245.19072055831552,244.82,-2.9813938080472724,-4.740668322909613,-2.3307205583155053,-1.9599999999999795
2024-12-11,243.4,243.53,244.4188324882137,6.977838834784933,245.3280304785818,243.40280395597222,243.4,-0.8888324882136942,-1.7980304785818078,0.12719604402778373,0.12999999999999545
2024-12-12,245.48,241.53,246.3438645985862,6.99186005998402,246.28854744333773,244.7381021565199,245.48,-4.813864598586207,-4.758547443337733,-3.2081021565198853,-3.9499999999999886
2024-12-13,247.36,239.94,248.52573819141838,6.63109643604605,248.70310493771456,246.06646573379638,247.36,-8.585738191418386,-8.763104937714559,-6.12646573379638,-7.420000000000016
2024-12-16,243.81,239.58,244.2312087033712,6.928397430703058,243.1619040591549,243.75075269937514,243.81,-4.651208703371196,-3.58190405915488,-4.170752699375129,-4.22999999999999
2024-12-17,242.86,238.36,243.34618577601157,6.981509270966058,240.73429694873283,243.29856762081386,242.86,-4.986185776011553,-2.3742969487328196,-4.938567620813842,-4.5
2024-12-18,243.53,230.37,244.65762354092675,6.968577108047896,247.30615037996324,245.54714569166305,243.53,-14.287623540926745,-16.936150379963237,-15.177145691663043,-13.159999999999997
2024-12-19,241.53,232.96,243.39985967528074,6.002111804746079,245.635025919266,246.85811294764278,241.53,-10.43985967528073,-12.675025919266005,-13.898112947642772,-8.569999999999993
2024-12-20,239.94,237.6,241.47613857778722,6.249167391657835,239.43583525923083,244.77685609012843,239.94,-3.8761385777872306,-1.8358352592308336,-7.176856090128439,-2.3400000000000034
2024-12-23,239.58,238.39,241.48873072458434,6.144905498586581,237.7075089903921,244.1286090821028,239.58,-3.0987307245843567,0.6824910096078725,-5.738609082102812,-1.1900000000000261
2024-12-24,238.36,242.31,240.17956015653908,5.9743720380216985,240.30638253632935,242.90314290106298,238.36,2.1304398434609197,2.0036174636706505,-0.5931429010629756,3.9499999999999886
2024-12-26,230.37,243.14,232.16768643228338,6.042712893001749,230.41140861731955,235.95571995377543,230.37,10.972313567716611,12.728591382680435,7.184280046224558,12.769999999999982
2024-12-27,232.96,241.17,235.04753251867368,6.133902605138729,233.23853865906597,237.43340794950723,232.96,6.122467481326311,7.931461340934021,3.73659205049276,8.20999999999998
2024-12-30,237.6,239.32,239.4151451500319,6.567341006174701,234.44242452196778,241.55737401008605,237.6,-0.09514515003189672,4.877575478032213,-2.2373740100860573,1.7199999999999989
2024-12-31,238.39,239.71,240.10204298367722,5.812775489576154,236.13460962086916,242.81978723704813,238.39,-0.39204298367721435,3.5753903791308517,-3.109787237048124,1.3200000000000216
2025-01-02,242.31,240.0,244.06626633524894,5.631102113686524,253.79191899061198,245.69736006349325,242.31,-4.06626633524894,-13.791918990611975,-5.6973600634932495,-2.3100000000000023
2025-01-03,243.14,243.28,244.98822950465606,5.752916031628843,244.23668939803727,248.3247932073474,243.14,-1.7082295046560603,-0.9566893980372697,-5.0447932073473964,0.14000000000001478
2025-01-06,241.17,240.85,243.0064437864907,5.892554181441653,242.29958915884606,246.8003663098812,241.17,-2.156443786490712,-1.4495891588460665,-5.950366309881218,-0.3199999999999932
2025-01-07,239.32,243.17,241.23107552522794,5.486161621324726,249.1434737855196,245.4870688790083,239.32,1.938924474772051,-5.973473785519616,-2.3170688790083034,3.8499999999999943
2025-01-08,239.71,243.13,241.1487549625244,5.559758165292436,245.21169101227076,244.79261088758707,239.71,1.9812450374755883,-2.081691012270767,-1.6626108875870784,3.4199999999999875
2025-01-10,240.0,239.87,241.78161115793512,6.106300594992945,245.69265432447196,243.53492050230503,240.0,-1.9116111579351127,-5.822654324471955,-3.664920502305023,-0.12999999999999545
2025-01-13,243.28,244.21,245.1081512078084,5.945489810071905,241.06166503846646,245.48714398443698,243.28,-0.8981512078083824,3.14833496153355,-1.2771439844369752,0.9300000000000068
2025-01-14,240.85,247.47,242.53168161742386,6.116324498355397,235.4937913226336,242.8451002421975,240.85,4.938318382576142,11.976208677366401,4.6248997578024955,6.6200000000000045
2025-01-15,243.17,252.35,244.93160045364868,5.755030503272991,239.64930185422298,245.03095839619635,243.17,7.41839954635131,12.700698145777011,7.31904160380364,9.180000000000007
2025-01-16,243.13,254.27,244.6134619315248,5.933588743731377,243.4156422147993,245.44698777407407,243.13,9.656538068475214,10.854357785200705,8.823012225925936,11.140000000000015
2025-01-17,239.87,259.16,241.36467798031867,6.099193457588569,240.5490136557538,243.93850499719383,239.87,17.79532201968135,18.610986344246214,15.221495002806193,19.29000000000002
2025-01-21,244.21,263.03,246.16835688916967,5.941735484115782,242.7782357246522,246.84967466145756,244.21,16.8616431108303,20.251764275347767,16.180325338542417,18.819999999999965
2025-01-22,247.47,262.84,249.01848074069247,7.28239389516412,248.69522712274454,247.91123248457907,247.47,13.821519259307507,14.144772877255434,14.928767515420901,15.369999999999976
2025-01-23,252.35,265.95,253.4707079003844,7.9874144317209925,251.7979010209441,251.1811541652679,252.35,12.479292099615577,14.152098979055893,14.768845834732076,13.599999999999994
2025-01-24,254.27,264.84,255.54946289796376,7.483412702903166,254.65652365326878,253.38479312390083,254.27,9.290537102036211,10.183476346731197,11.45520687609914,10.569999999999965
2025-01-27,259.16,265.85,260.41425564818087,7.749925763681517,259.93855793703347,258.0710133069754,259.16,5.435744351819153,5.911442062966557,7.778986693024649,6.689999999999998
2025-01-28,263.03,267.14,264.2879156567994,7.817908451557116,262.9019572805985,261.8650333905219,263.03,2.852084343200602,4.238042719401506,5.274966609478099,4.110000000000014
2025-01-29,262.84,266.58,264.44848787369205,7.957719256281848,268.60435313381254,262.83447504282,262.84,2.131512126307939,-2.0243531338125536,3.7455249571800096,3.740000000000009
2025-01-30,265.95,268.23,267.53680260043586,7.784472174793507,269.3342963571846,263.9880818277597,265.95,0.6931973995641556,-1.1042963571845803,4.241918172240332,2.2800000000000296
2025-01-31,264.84,267.3,266.1535522327478,7.632468994483361,267.2735889830812,263.47449507772916,264.84,1.146447767252198,0.026411016918814312,3.825504922270852,2.4600000000000364
2025-02-03,265.85,266.81,267.0602044004947,7.689640546068574,274.26493591219185,262.8169160604477,265.85,-0.25020440049468107,-7.454935912191843,3.9930839395523208,0.9599999999999795
2025-02-04,267.14,267.94,268.4380361582711,7.92870808817446,270.638621460162,263.3108196905255,267.14,-0.49803615827107706,-2.6986214601620304,4.6291803094745205,0.8000000000000114
2025-02-05,266.58,270.43,267.8856101986393,8.120720921829331,269.8216676038876,262.761446416676,266.58,2.544389801360694,0.6083323961124165,7.668553583324012,3.8500000000000227
2025-02-06,268.23,276.9,269.57221551957537,7.456610048264281,270.90378208827224,263.60194027036425,268.23,7.3277844804246115,5.99621791172774,13.298059729635725,8.669999999999959
2025-02-07,267.3,275.8,268.349119204469,7.28231822088361,267.28861046975476,264.5221250000596,267.3,7.45088079553102,8.511389530245253,11.277874999940423,8.5
2025-02-10,266.81,271.04,267.8037687030155,8.165301889479167,268.9461932851561,264.5009793317318,266.81,3.2362312969844993,2.093806714843936,6.539020668268222,4.230000000000018
2025-02-11,267.94,274.99,269.2432889084518,7.526583043187827,269.40864336452444,266.4404796004295,267.94,5.746711091548207,5.581356635475572,8.549520399570497,7.050000000000011
2025-02-12,270.43,275.45,271.5027919378038,7.793018225580454,273.3393996546231,269.2201489910483,270.43,3.9472080621961823,2.110600345376895,6.229851008951698,5.019999999999982
2025-02-13,276.9,276.32,278.14764186300334,7.467196365818381,277.2142296436708,274.83541754364967,276.9,-1.8276418630033504,-0.8942296436708261,1.4845824563503243,-0.5799999999999841
2025-02-14,275.8,276.59,276.48919685164003,7.455369137004027,277.4395887172595,275.2530321779847,275.8,0.10080314835994386,-0.8495887172595076,1.3369678220152537,0.7899999999999636
2025-02-18,271.04,279.95,272.0136386096943,7.948685363531126,274.43430372975763,271.7208363589644,271.04,7.936361390305706,5.515696270242358,8.229163641035598,8.909999999999968
2025-02-19,274.99,279.25,276.1457197450567,7.987824395298958,275.836147375796,275.21021068692204,274.99,3.104280254943319,3.4138526242040257,4.039789313077961,4.259999999999991
2025-02-20,275.45,266.8,277.1259681063285,7.4249129857867615,279.88658639991655,277.45695625558494,275.45,-10.325968106328503,-13.086586399916541,-10.65695625558493,-8.649999999999977
2025-02-21,276.32,264.24,277.64766116786285,7.696181794032441,276.3709971484542,276.5494771620631,276.32,-13.407661167862841,-12.130997148454185,-12.309477162063104,-12.079999999999984
2025-02-24,276.59,261.34,278.1943500907952,7.324679741486875,276.1644770124694,276.3054098960757,276.59,-16.854350090795208,-14.824477012469401,-14.965409896075698,-15.25
2025-02-25,279.95,257.4,281.5517141402466,7.487044289298353,283.09070683257653,278.893701967597,279.95,-24.15171414024661,-25.690706832576552,-21.49370196759702,-22.55000000000001
2025-02-26,279.25,258.79,280.5333129936037,7.450696730464699,279.816201344002,279.4003398604691,279.25,-21.743312993603695,-21.026201344002004,-20.610339860469082,-20.45999999999998
2025-02-27,266.8,259.05,268.7614740701765,7.763642949946188,267.05811771846845,273.4338885115087,266.8,-9.711474070176507,-8.00811771846844,-14.383888511508701,-7.75
2025-02-28,264.24,264.65,266.0638989227079,7.240767085589482,259.6223332822323,270.36867987379435,264.24,-1.413898922707915,5.027666717767659,-5.718679873794372,0.40999999999996817
2025-03-03,261.34,260.62,263.0982511423435,7.2129638004675485,258.8768531555496,269.99021036505695,261.34,-2.478251142343481,1.7431468444503935,-9.370210365056948,-0.7199999999999704
2025-03-04,257.4,250.25,259.2094446581695,7.394491469040531,255.2808971293084,266.72430661618705,257.4,-8.959444658169502,-5.030897129308414,-16.47430661618705,-7.149999999999977
2025-03-05,258.79,251.53,260.88086536769754,7.2996731279790765,255.7200041824952,266.14323514282705,258.79,-9.350865367697537,-4.190004182495187,-14.613235142827051,-7.260000000000019
2025-03-06,259.05,246.54,260.9036164770182,7.336828669756642,258.12768340454903,267.7897705632448,259.05,-14.363616477018212,-11.58768340454904,-21.249770563244823,-12.51000000000002
2025-03-07,264.65,242.28,266.34634799603833,6.795162824336444,262.54928228506816,271.5836476822197,264.65,-24.06634799603833,-20.269282285068158,-29.30364768221969,-22.369999999999976
2025-03-10,260.62,232.22,262.04659853342923,6.910533032901583,267.4330718621798,272.358779784292,260.62,-29.826598533429234,-35.21307186217982,-40.138779784291984,-28.400000000000006
2025-03-11,250.25,229.14,252.28021078017537,7.358573333546531,253.3969743287563,266.1148026388883,250.25,-23.14021078017538,-24.256974328756314,-36.97480263888832,-21.110000000000014
2025-03-12,251.53,227.9,253.5469791214075,6.915995881464312,251.08232543879654,265.45743464395406,251.53,-25.646979121407497,-23.18232543879654,-37.55743464395405,-23.629999999999995
2025-03-13,246.54,225.19,247.87753415243233,7.146454880386585,248.35137622936628,262.5666160239279,246.54,-22.687534152432335,-23.161376229366283,-37.37661602392791,-21.349999999999994
2025-03-14,242.28,232.44,244.28439326531256,7.018009773418299,232.32792398963124,255.80003780320288,242.28,-11.844393265312561,0.11207601036875303,-23.360037803202886,-9.840000000000003
2025-03-17,232.22,233.93,233.49154950405006,6.699245909973968,223.61125358525663,247.43514766335488,232.22,0.4384504959499509,10.318746414743373,-13.505147663354876,1.710000000000008
2025-03-18,229.14,234.97,230.63419675043315,6.744234050083918,226.76206408744676,244.04246410086748,229.14,4.335803249566851,8.20793591255324,-9.072464100867478,5.8300000000000125
2025-03-19,227.9,239.11,230.0394064647984,7.050911105722179,221.81730052607134,242.98012028872967,227.9,9.070593535201624,17.29269947392868,-3.8701202887296517,11.210000000000008
2025-03-20,225.19,239.01,226.877470433563,8.302493140697464,222.3927683663368,238.77307000160215,225.19,12.132529566437,16.61723163366318,0.2369299983978408,13.819999999999993
2025-03-21,232.44,241.63,233.88416701182723,8.08017926335333,230.34489267200232,241.0223013305664,232.44,7.745832988172765,11.285107327997679,0.6076986694336028,9.189999999999998
2025-03-24,233.93,248.06,235.4210600577295,7.985840414762492,234.0586008948088,244.7760956192017,233.93,12.638939942270497,14.001399105191211,3.2839043807983046,14.129999999999995
