date,hoy_close,pred_close,pred_std_price,real_close,senal_confiable,direccion_pred,direccion_correcta,err_model,err_baseline
2026-02-24,11.57,11.593118883334101,0.0,11.6,,sube,True,0.00688111666589819,0.02999999999999936
2026-02-25,11.6,11.623008157797157,0.0,11.7,,sube,True,0.07699184220284216,0.09999999999999964
2026-02-26,11.7,11.7230519477278,0.0,11.7,,sube,False,0.023051947727800837,0.0
2026-02-27,11.7,11.723312668092548,0.0,11.69,,sube,False,0.03331266809254885,0.009999999999999787
2026-03-02,11.69,11.71356787327677,0.0,11.64,,sube,False,0.07356787327676884,0.049999999999998934
2026-03-03,11.64,11.663994742222132,0.0,11.61,,sube,False,0.053994742222132075,0.030000000000001137
2026-03-04,11.61,11.634263810701668,0.0,11.45,,sube,False,0.18426381070166897,0.16000000000000014
2026-03-05,11.45,11.474849022589623,0.0,11.35,,sube,False,0.12484902258962371,0.09999999999999964
2026-03-06,11.35,11.375024604238568,0.0,11.55,,sube,True,0.1749753957614324,0.20000000000000107
2026-03-09,11.55,11.542022577673198,0.0,11.64,,baja,False,0.09797742232680307,0.08999999999999986
2026-03-10,11.64,11.63120168976486,0.0,11.67,,baja,False,0.038798310235140576,0.02999999999999936
2026-03-11,11.67,11.66076442334801,0.0,11.73,,baja,False,0.06923557665199098,0.0600000000000005
2026-03-12,11.73,11.720091993249953,0.0,11.7,,baja,True,0.020091993249954143,0.030000000000001137
2026-03-13,11.7,11.690267605036498,0.0,11.75,,baja,False,0.059732394963502244,0.05000000000000071
2026-03-16,11.75,11.739843840263784,0.0,11.85,,baja,False,0.11015615973621529,0.09999999999999964
2026-03-17,11.85,11.83921700835228,0.0,11.85,,baja,True,0.010782991647719342,0.0
2026-03-18,11.85,11.839538094326855,0.0,11.55,,baja,True,0.2895380943268542,0.29999999999999893
2026-03-19,11.55,11.542337184064092,0.0,11.73,,baja,False,0.1876628159359086,0.17999999999999972
2026-03-20,11.73,11.721184752434493,0.0,11.55,,baja,True,0.17118475243449183,0.17999999999999972
2026-03-23,11.55,11.542797837257387,0.0,11.56,,baja,False,0.017202162742613325,0.009999999999999787
2026-03-24,11.56,11.552612882815302,0.0,11.7,,baja,False,0.14738711718469766,0.1399999999999988
2026-03-25,11.7,11.691255425103009,0.0,11.6,,baja,True,0.0912554251030091,0.09999999999999964
2026-03-26,11.6,11.591924540065229,0.0,11.65,,baja,False,0.0580754599347717,0.05000000000000071
2026-03-27,11.65,11.641241501532495,0.0,11.77,,baja,False,0.12875849846750498,0.11999999999999922
2026-03-30,11.77,11.782519821450114,0.0,11.2,,sube,False,0.5825198214501146,0.5700000000000003
2026-03-31,11.2,11.217880908437072,0.0,11.7,,sube,True,0.482119091562927,0.5
2026-04-01,11.7,11.712505385540426,0.0,11.7,,sube,False,0.012505385540427127,0.0
2026-04-06,11.7,11.712734612114728,0.0,11.8,,sube,True,0.08726538788527272,0.10000000000000142
2026-04-07,11.8,11.811928310804069,0.0,11.85,,sube,True,0.03807168919593096,0.049999999999998934
2026-04-08,11.85,11.861530283540487,0.0,11.85,,sube,False,0.011530283540487574,0.0
2026-04-09,11.85,11.862689616680147,0.0,11.75,,sube,False,0.11268961668014654,0.09999999999999964
2026-04-10,11.75,11.763807570897043,0.0,11.7,,sube,False,0.06380757089704403,0.05000000000000071
2026-04-13,11.7,11.714437265880406,0.0,11.7,,sube,False,0.014437265880406613,0.0
2026-04-14,11.7,11.714394138976932,0.0,11.096,,sube,False,0.6183941389769316,0.6039999999999992
2026-04-15,11.096,11.11557304418087,0.0,11.135,,sube,True,0.019426955819129788,0.0389999999999997
2026-04-16,11.135,11.153043561056256,0.0,10.932,,sube,False,0.22104356105625556,0.2029999999999994
2026-04-17,10.932,10.950740914948286,0.0,11.077,,sube,True,0.12625908505171424,0.14499999999999957
2026-04-20,11.077,11.09291503288597,0.0,11.077,,sube,False,0.015915032885969183,0.0
2026-04-21,11.077,11.091529667757452,0.0,11.18,,sube,True,0.0884703322425473,0.10299999999999976
2026-04-23,11.18,11.18414334718138,0.0,11.2,,sube,True,0.01585665281861992,0.019999999999999574
2026-04-24,11.2,11.203373150713741,0.0,11.2,,sube,False,0.0033731507137417793,0.0
2026-04-27,11.2,11.203332826606928,0.0,10.97,,sube,False,0.23333282660692767,0.22999999999999865
2026-04-28,10.97,10.975474524907769,0.0,10.95,,sube,False,0.02547452490776969,0.02000000000000135
2026-04-29,10.95,10.955425882823764,0.0,11.5,,sube,True,0.5445741171762357,0.5500000000000007
2026-04-30,11.5,11.500011120773852,0.0,11.14,,sube,False,0.36001112077385145,0.35999999999999943
2026-05-04,11.14,11.144229631125928,0.0,11.21,,sube,True,0.06577036887407317,0.07000000000000028
2026-05-05,11.21,11.213592612706126,0.0,11.35,,sube,True,0.13640738729387358,0.1399999999999988
2026-05-06,11.35,11.352702106945216,0.0,11.3,,sube,False,0.05270210694521538,0.049999999999998934
2026-05-07,11.3,11.303905862905086,0.0,11.28,,sube,False,0.023905862905087005,0.02000000000000135
2026-05-08,11.28,11.283756139315665,0.0,11.11,,sube,False,0.1737561393156657,0.16999999999999993
2026-05-11,11.11,11.115772404931484,0.0,11.15,,sube,True,0.03422759506851669,0.040000000000000924
2026-05-12,11.15,11.155348218232394,0.0,11.01,,sube,False,0.1453482182323942,0.14000000000000057
2026-05-13,11.01,11.016471989005804,0.0,11.1,,sube,True,0.08352801099419516,0.08999999999999986
2026-05-14,11.1,11.105178694240749,0.0,11.12,,sube,True,0.014821305759250336,0.019999999999999574
2026-05-15,11.12,11.114381417371332,0.0,11.45,,baja,False,0.3356185826286673,0.33000000000000007
2026-05-18,11.45,11.44116449996829,0.0,11.5,,baja,False,0.05883550003171045,0.05000000000000071
2026-05-19,11.5,11.490775393433868,0.0,11.5,,baja,True,0.00922460656613211,0.0
2026-05-20,11.5,11.491254068911076,0.0,11.45,,baja,True,0.0412540689110763,0.05000000000000071
2026-05-21,11.45,11.442303008027373,0.0,11.55,,baja,False,0.10769699197262739,0.10000000000000142
2026-05-22,11.55,11.542071701958777,0.0,11.55,,baja,True,0.007928298041223414,0.0
2026-05-25,11.55,11.542562100961806,0.0,11.37,,baja,True,0.17256210096180702,0.1800000000000015
2026-05-26,11.37,11.364648978970944,0.0,11.36,,baja,True,0.004648978970944739,0.009999999999999787
2026-05-27,11.36,11.35475437015295,0.0,11.35,,baja,True,0.004754370152950216,0.009999999999999787
2026-05-28,11.35,11.344706119857728,0.0,11.42,,baja,False,0.07529388014227223,0.07000000000000028
2026-05-29,11.42,11.413517945036292,0.0,11.5,,baja,False,0.08648205496370842,0.08000000000000007
2026-06-01,11.5,11.492246047966182,0.0,11.5,,baja,True,0.007753952033818123,0.0
2026-06-02,11.5,11.492043824680149,0.0,11.27,,baja,True,0.22204382468014927,0.23000000000000043
2026-06-03,11.27,11.26399637941271,0.0,11.3,,baja,False,0.0360036205872909,0.030000000000001137
2026-06-04,11.3,11.293447875119746,0.0,11.3,,baja,True,0.006552124880254695,0.0
2026-06-05,11.3,11.316714221723378,0.0,11.2,,sube,False,0.1167142217233792,0.10000000000000142
